* Measurement data measured by REW V5.31.3
* Source: EXCL: Microphone (Umik-1  Gain: 18dB  ), MICROPHONE (Master Volume), R, volume: 0,800. Timing signal peak level -38,0 dBFS, measurement signal peak level -9,9 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -15,0 dBFS using an acoustic timing reference
* Dated: 30.des.2024 13:43:26
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; RLP - Sub 1.5 Delay 0,6618 ms (227 mm, 8,94 in) using IR start time relative to Acoustic reference played from SPEAKER R with no timing offset Clock adjustment: 5,3 ppm
* Measurement: RLP - Sub1.5
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 1.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
251.586914 63.550 -12.0504
251.953125 63.232 -16.3173
252.319336 62.849 -20.5347
252.685547 62.414 -24.6008
253.051758 61.939 -28.4711
253.417969 61.426 -32.1035
253.784180 60.882 -35.4166
254.150391 60.318 -38.2960
254.516602 59.761 -40.6531
254.882812 59.247 -42.5002
255.249023 58.806 -43.9854
255.615234 58.455 -45.3413
255.981445 58.185 -46.7832
256.347656 57.982 -48.4393
256.713867 57.833 -50.3638
257.080078 57.730 -52.6008
257.446289 57.669 -55.2324
257.812500 57.636 -58.3656
258.178711 57.609 -62.0681
258.544922 57.563 -66.3186
258.911133 57.482 -71.0093
259.277344 57.369 -76.0151
259.643555 57.245 -81.2991
260.009766 57.133 -86.9897
260.375977 57.039 -93.3623
260.742188 56.935 -100.7065
261.108398 56.769 -109.1680
261.474609 56.483 -118.6602
261.840820 56.032 -128.8877
262.207031 55.401 -139.4204
262.573242 54.613 -149.7935
262.939453 53.727 -159.6392
263.305664 52.829 -168.8501
263.671875 51.998 -177.6865
264.038086 51.259 173.3442
264.404297 50.570 163.8311
264.770508 49.852 153.7559
265.136719 49.047 143.5171
265.502930 48.147 133.7295
265.869141 47.213 124.9299
266.235352 46.350 117.2529
266.601562 45.645 110.2900
266.967773 45.101 103.4102
267.333984 44.650 96.3416
267.700195 44.233 89.3794
268.066406 43.869 83.0356
268.432617 43.643 77.4414
268.798828 43.619 72.0547
269.165039 43.738 66.1086
269.531250 43.851 59.4146
269.897461 43.823 52.6045
270.263672 43.622 46.7922
270.629883 43.364 42.9397
270.996094 43.265 41.0125
271.362305 43.459 39.5818
271.728516 43.834 37.0137
272.094727 44.135 32.9746
272.460938 44.179 28.4363
272.827148 43.951 24.8811
273.193359 43.621 23.4802
273.559570 43.476 24.0847
273.925781 43.680 24.8057
274.291992 44.078 23.6648
274.658203 44.360 20.3379
275.024414 44.301 15.9072
275.390625 43.810 12.0833
275.756836 42.947 10.9475
276.123047 42.025 14.6179
276.489258 41.699 23.1394
276.855469 42.435 31.8721
277.221680 43.825 36.0012
277.587891 45.238 35.3274
277.954102 46.375 31.7356
278.320312 47.183 26.9612
278.686523 47.718 22.2227
279.052734 48.093 18.2432
279.418945 48.440 15.1929
279.785156 48.866 12.6797
280.151367 49.400 10.0300
280.517578 49.996 6.7446
280.883789 50.586 2.7188
281.250000 51.127 -1.8718
281.616211 51.606 -6.7937
281.982422 52.033 -11.8909
282.348633 52.422 -17.0918
282.714844 52.784 -22.3608
283.081055 53.129 -27.6606
283.447266 53.472 -32.9575
283.813477 53.830 -38.2537
284.179688 54.220 -43.5977
284.545898 54.650 -49.0637
284.912109 55.125 -54.7280
285.278320 55.647 -60.6799
285.644531 56.211 -67.0432
286.010742 56.799 -73.9597
286.376953 57.372 -81.5161
286.743164 57.886 -89.6626
287.109375 58.300 -98.1912
287.475586 58.594 -106.7771
287.841797 58.777 -115.0803
288.208008 58.887 -122.8687
288.574219 58.974 -130.1296
288.940430 59.075 -137.0825
289.306641 59.189 -144.0376
289.672852 59.283 -151.1787
290.039062 59.314 -158.4399
290.405273 59.264 -165.5571
290.771484 59.151 -172.2402
291.137695 59.024 -178.3689
291.503906 58.928 175.9050
291.870117 58.873 170.2605
292.236328 58.822 164.4744
292.602539 58.724 158.6226
292.968750 58.551 153.0605
293.334961 58.328 148.2080
293.701172 58.122 144.2568
294.067383 58.008 140.9678
294.433594 58.004 137.7856
294.799805 58.056 134.2610
295.166016 58.078 130.3762
295.532227 58.015 126.5129
295.898438 57.872 123.1760
296.264648 57.709 120.6814
296.630859 57.603 118.9460
296.997070 57.594 117.5391
297.363281 57.663 116.0122
297.729492 57.755 114.2078
298.095703 57.828 112.2783
298.461914 57.881 110.4753
298.828125 57.940 108.9319
299.194336 58.038 107.5752
299.560547 58.186 106.2141
299.926758 58.371 104.6970
